Western Bulldogs,Bulldogs,Collingwood,Magpies,R4,3.7.25,5.2.32, Full Time
Feb 25,2017,7.10,Whitten Oval,Seven,,100640403,,0,Light wind,21,,
#####

296125,Ellie,Blackburn,WB,14,79,0,100,61,80,14,5,3,2,0,2,0,1,2, Full Time,hot,%s from %D and %M with %T,,,416400,0,407900,102,Forward,2,12,70.08,76.33,0.38,0.83,0.68,397000,108,,10,4,0,47,0
997686,Kirsty,Lamb,WB,22,77,0,105,59,81,12,2,2,7,0,3,4,2,0, Full Time,hot,%s from %O and %M plus %T... aided by %4FF... gave away %F,,,416400,0,407900,102,Forward,27,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,4,4,57,0
997660,Nicole,Callinan,WB,10,59,0,79,43,57,8,3,4,4,0,1,0,0,0, Full Time,news,%P with %k by foot... also %M and %T,,,416400,0,407900,102,Forward,10,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,2,0,73,0
1004408,Brooke,Lochland,WB,14,54,0,75,35,51,9,2,0,6,0,2,1,0,0, Full Time,news,%P with %k by foot... also %T,,,416400,0,407900,102,Forward,1,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,5,1,27,0
998150,Emma,Kearney,WB,4,48,0,60,38,52,6,7,2,2,0,1,0,0,1, Full Time,news,%s from %P and %M plus %T,,,416400,0,407900,102,Forward,5,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,1,2,62,0
1007154,Angelica,Gogos,WB,13,45,0,63,29,42,4,3,0,7,0,2,1,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,36,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,5,2,57,0
997692,Tiana,Ernst,WB,18,45,0,58,35,44,0,2,1,6,17,0,1,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,19,12,70.08,76.33,0.38,0.83,0.68,397000,108,,0,0,1,100,0
1001689,Hannah,Scott,WB,8,43,0,59,31,45,6,3,2,4,0,0,1,0,0, Full Time,news,%P and %M plus %T,,,416400,0,407900,102,Forward,22,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,3,56,0
1004417,Hayley,Wildes,WB,2,34,0,45,23,34,7,2,0,2,0,0,0,0,1, Full Time,news,%s from %P and %T,,,416400,0,407900,102,Forward,17,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,0,1,44,0
1006994,Laura,Bailey,WB,7,33,0,43,26,39,1,7,1,4,0,0,1,0,0, Full Time,news,%D including %B... also %T,,,416400,0,407900,102,Forward,13,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,1,1,50,0
1007157,Libby,Birch,WB,2,29,0,34,25,36,2,8,1,1,0,0,0,0,0, Full Time,news,%B among %P,,,416400,0,407900,102,Forward,18,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,2,90,0
1007008,Bailey,Hunt,WB,6,26,0,36,17,24,1,2,1,4,0,0,0,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,21,12,70.08,76.33,0.38,0.83,0.68,397000,108,,0,0,0,100,0
997687,Lisa,Williams,WB,2,23,0,30,16,24,3,3,0,2,0,0,0,0,0, Full Time,news,%O and %T,,,416400,0,407900,102,Forward,9,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,1,2,17,0
