Fremantle,Dockers,Brisbane,Lions,R2,3.5.23,5.6.36, Full Time
Feb 12,2017,7.05,Fremantle,Fox Sports,,100640204,,0,Shower or two,30,,
#####

998156,Dana,Hooker,FR,9,68,0,88,53,72,11,6,5,2,0,0,0,0,0, Full Time,hot,%D and %M with %T,,,416400,0,407900,102,Forward,17,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,3,5,53,0
1005410,Lara,Filocamo,FR,12,62,0,78,46,63,8,9,0,4,0,4,0,0,0, Full Time,hot,%D and %T... umps paid him %4FF,,,416400,0,407900,102,Forward,4,12,70.08,76.33,0.38,0.83,0.68,397000,108,,12,5,1,53,0
1005429,Tayla,Bresland,FR,14,56,0,76,41,54,9,0,3,4,0,1,1,1,0, Full Time,news,%s from %D and %M with %T,,,416400,0,407900,102,Forward,5,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,3,44,0
1007144,Gabby,O'Sullivan,FR,19,56,0,75,38,51,6,2,1,6,0,1,0,1,0, Full Time,news,%s from %D and %T,,,416400,0,407900,102,Forward,22,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,2,3,50,0
998042,Kirby,Bentley,FR,12,54,0,72,48,66,12,4,6,0,0,1,3,0,0, Full Time,news,%O with %k by foot... also %M... not helped by %F,,,416400,0,407900,102,Forward,23,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,0,6,62,0
1005430,Akec Makur,Chuot,FR,6,48,0,62,34,51,12,4,0,1,0,0,0,0,0, Full Time,news,%K among %D,,,416400,0,407900,102,Forward,14,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,1,0,62,0
998036,Kara,Donnellan,FR,3,48,0,65,36,54,10,4,1,3,0,1,2,0,0, Full Time,news,%O including %K... also %T,,,416400,0,407900,102,Forward,15,12,70.08,76.33,0.38,0.83,0.68,397000,108,,8,1,3,57,0
1006997,Stephanie,Cain,FR,8,42,0,57,31,43,5,3,2,4,0,1,1,0,1, Full Time,news,%s from %O and %M plus %T,,,416400,0,407900,102,Forward,20,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,1,2,50,0
1005409,Cassie,Davidson,FR,3,41,0,56,29,39,8,0,3,2,0,0,0,0,0, Full Time,news,%P with %b by hand... also %M and %T,,,416400,0,407900,102,Forward,33,12,70.08,76.33,0.38,0.83,0.68,397000,108,,1,0,2,62,0
1007141,Gemma,Houghton,FR,8,39,0,56,29,42,6,0,1,5,6,1,3,0,0, Full Time,news,%P including %B... also %T... conceded %F,,,416400,0,407900,102,Forward,27,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,3,5,33,0
1006995,Stacey,Barr,FR,9,35,0,45,33,41,6,1,4,0,1,1,2,1,1, Full Time,news,Scored %s from %G and %D,,,416400,0,407900,102,Forward,10,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,2,57,0
998040,Hayley,Miller,FR,2,32,0,42,24,31,6,1,2,1,0,1,0,0,1, Full Time,news,%s from %O and %M,,,416400,0,407900,102,Forward,19,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,1,1,43,0
998152,Melissa,Caulfield,FR,7,31,0,42,21,30,2,3,1,4,0,0,0,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,24,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,1,1,80,0
998151,Tiah,Haynes,FR,2,24,0,32,16,24,4,2,0,2,0,0,0,0,0, Full Time,news,%O and %T,,,416400,0,407900,102,Forward,6,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,3,50,0
1007013,Amy,Lavell,FR,1,22,0,30,15,21,1,2,1,3,0,0,0,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,7,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,0,1,0,0
1005425,Demi,Okely,FR,1,15,0,22,13,21,2,2,1,2,0,0,2,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,16,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,3,0,0
1005433,Taylah,Angel,FR,0,15,0,19,11,15,2,2,0,1,0,1,0,0,0, Full Time,news,%D,,,416400,0,407900,102,Forward,9,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,0,0,50,0
1007029,Belinda,Smith,FR,0,15,0,20,11,15,4,0,1,0,0,0,0,0,0, Full Time,news,%D,,,416400,0,407900,102,Forward,18,12,70.08,76.33,0.38,0.83,0.68,397000,108,,1,0,0,100,0
1007000,Kelly,Clinch,FR,0,14,0,17,13,18,1,3,0,1,3,1,1,0,0, Full Time,news,%O,,,416400,0,407900,102,Forward,25,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,2,2,50,0
1007143,Kim,Mickle,FR,1,13,0,19,9,12,2,0,0,2,0,2,1,0,0, Full Time,news,%O and %T,,,416400,0,407900,102,Forward,32,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,1,100,0
1001679,Brianna,Green,FR,0,7,0,9,7,12,0,3,0,1,0,0,1,0,0, Full Time,news,%P,,,416400,0,407900,102,Forward,3,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,2,1,100,0
1005416,Ashley,Sharp,FR,0,2,0,5,6,12,2,1,1,0,0,0,3,0,0, Full Time,news,%D... conceded %F,,,416400,0,407900,102,Forward,1,12,70.08,76.33,0.38,0.83,0.68,397000,108,,1,0,3,67,0
998039,Tayla,Harris,BL,15,68,0,42,59,71,11,1,7,0,0,1,1,2,2, Full Time,hot,Kicked %s from %G and %O,,,416400,0,407900,102,Forward,7,12,70.08,76.33,0.38,0.83,0.68,397000,108,,9,3,5,50,0
1005638,Kate,Lutkins,BL,14,58,0,48,36,51,8,2,0,7,0,2,0,0,0, Full Time,news,%P including %K... also %T,,,416400,0,407900,102,Forward,13,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,1,0,80,0
1005652,Samantha,Virgo,BL,9,57,0,44,41,57,8,4,3,4,0,0,0,0,0, Full Time,news,%P and %M plus %T,,,416400,0,407900,102,Forward,5,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,0,2,50,0
1007030,Jamie,Stanton,BL,15,54,0,52,38,51,6,1,4,6,0,1,1,0,0, Full Time,news,%D with %k by foot... also %T and %M,,,416400,0,407900,102,Forward,17,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,2,86,0
1003019,Sabrina,Frederick-Traub,BL,8,48,0,26,38,46,8,1,0,1,9,2,0,1,1, Full Time,news,%s from %P,,,416400,0,407900,102,Forward,14,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,2,2,56,0
998034,Emma,Zielke,BL,3,48,0,37,36,51,6,7,1,3,0,1,0,0,0, Full Time,news,%O and %T,,,416400,0,407900,102,Forward,8,12,70.08,76.33,0.38,0.83,0.68,397000,108,,8,2,2,69,0
1001690,Jessica,Wuetschner,BL,10,47,0,32,41,51,6,4,3,0,0,0,0,2,0, Full Time,news,%s from %D and %M,,,416400,0,407900,102,Forward,23,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,2,2,70,0
1005634,Sharni,Webb,BL,9,46,0,44,36,45,4,2,0,5,12,4,2,0,0, Full Time,news,%O and %T... helped out by %4FF,,,416400,0,407900,102,Forward,4,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,3,5,33,0
998155,Emily,Bates,BL,3,45,0,23,36,51,9,4,3,1,0,0,1,0,0, Full Time,news,%D and %M,,,416400,0,407900,102,Forward,1,12,70.08,76.33,0.38,0.83,0.68,397000,108,,9,3,1,77,0
1005651,Megan,Hunt,BL,4,40,0,33,31,45,5,5,2,3,0,0,1,0,0, Full Time,news,%D and %M with %T,,,416400,0,407900,102,Forward,6,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,1,1,50,0
1005636,Kate,McCarthy,BL,7,38,0,32,27,39,5,3,1,4,0,1,1,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,9,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,4,50,0
1003023,Tahlia,Randall,BL,2,33,0,26,27,36,4,4,3,1,0,0,0,0,0, Full Time,news,%P and %M,,,416400,0,407900,102,Forward,16,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,1,50,0
997649,Kaitlyn,Ashmore,BL,1,31,0,10,25,34,8,1,1,1,0,3,2,0,1, Full Time,news,%s from %P... umps paid him %4FF,,,416400,0,407900,102,Forward,10,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,0,5,44,0
1005630,Alexandra,Anderson,BL,2,29,0,30,23,31,2,4,1,3,0,2,1,0,1, Full Time,news,%s from %D and %T,,,416400,0,407900,102,Forward,18,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,1,2,50,0
1007005,Brittany,Gibson,BL,2,27,0,26,21,30,2,5,1,2,0,0,0,0,0, Full Time,news,%O including %B... also %T,,,416400,0,407900,102,Forward,25,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,0,71,0
1004405,Nicole,Hildebrand,BL,1,26,0,24,17,24,3,1,1,3,0,0,0,0,0, Full Time,news,%O and %T,,,416400,0,407900,102,Forward,22,12,70.08,76.33,0.38,0.83,0.68,397000,108,,0,0,0,75,0
1005661,Breanna,Koenen,BL,2,20,0,13,19,27,3,4,2,0,0,0,1,0,0, Full Time,news,%P and %M,,,416400,0,407900,102,Forward,3,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,2,1,43,0
1007130,Shannon,Campbell,BL,0,17,0,14,13,18,2,2,1,1,0,0,0,0,0, Full Time,news,%P,,,416400,0,407900,102,Forward,20,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,1,75,0
1005629,Shaleise,Law,BL,0,15,0,4,11,15,4,0,1,0,0,0,0,0,0, Full Time,news,%D,,,416400,0,407900,102,Forward,2,12,70.08,76.33,0.38,0.83,0.68,397000,108,,0,0,1,50,0
