Melbourne,Demons,Western Bulldogs,Bulldogs,R3,6.7.43,4.5.29, Full Time
Feb 18,2017,7.40,Whitten Oval,Seven,,100640303,,0,Shower or two,18,,
#####

998149,Karen,Paxman,ME,15,100,0,133,74,105,22,5,5,3,0,0,1,0,0, Full Time,hot,%P with %k by foot... also %M and %T,,,416400,0,407900,102,Forward,4,12,70.08,76.33,0.38,0.83,0.68,397000,108,,8,3,4,41,0
998047,Daisy,Pearce,ME,19,91,0,116,68,99,13,13,2,5,0,0,0,0,0, Full Time,hot,%P and %M plus %T,,,416400,0,407900,102,Forward,6,12,70.08,76.33,0.38,0.83,0.68,397000,108,,13,3,3,69,0
1007028,Shelley,Scott,ME,9,75,0,99,56,73,13,3,5,3,0,2,0,0,1, Full Time,hot,%s from %D and %M with %T,,,416400,0,407900,102,Forward,12,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,0,1,69,0
1007006,Jasmine,Grierson,ME,8,66,0,85,51,69,13,5,4,1,0,1,0,0,0, Full Time,hot,%D with %k by foot... also %M,,,416400,0,407900,102,Forward,19,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,1,2,72,0
998147,Elise,O'Dea,ME,7,63,0,80,48,67,13,6,2,1,0,1,0,0,1, Full Time,hot,%s from %D and %M,,,416400,0,407900,102,Forward,5,12,70.08,76.33,0.38,0.83,0.68,397000,108,,10,4,3,58,0
998038,Mel,Hickey,ME,10,60,0,75,48,63,6,7,3,3,0,1,0,1,0, Full Time,hot,%s from %O and %M plus %T,,,416400,0,407900,102,Forward,18,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,1,92,0
1007022,Alyssa,Mifsud,ME,16,57,0,72,48,58,7,0,4,2,0,0,1,3,1, Full Time,news,%s from %D and %M with %T,,,416400,0,407900,102,Forward,9,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,0,3,43,0
1005863,Lauren,Pearce,ME,5,51,0,64,41,51,6,4,3,2,6,2,0,0,0, Full Time,news,%D and %M with %T,,,416400,0,407900,102,Forward,15,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,4,1,60,0
997708,Lily,Mithen,ME,8,49,0,64,43,63,8,8,3,2,0,1,3,0,0, Full Time,news,%P and %M plus %T... not helped by %F,,,416400,0,407900,102,Forward,14,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,3,4,50,0
1003021,Emma,Humphries,ME,7,46,0,63,30,39,6,1,1,5,0,3,0,0,0, Full Time,news,%P with %k by foot... also %T... helped out by %4FF,,,416400,0,407900,102,Forward,3,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,2,0,57,0
997673,Richelle,Cranston,ME,8,39,0,53,28,37,3,2,3,4,0,0,0,0,1, Full Time,news,%s from %D and %M with %T,,,416400,0,407900,102,Forward,30,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,0,80,0
997669,Madeleine,Boyd,ME,8,37,0,46,32,39,3,1,2,2,15,0,1,0,0, Full Time,news,%O and %M plus %T,,,416400,0,407900,102,Forward,25,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,1,2,50,0
1007153,Catherine,Phillips,ME,4,32,0,43,30,45,4,6,3,2,0,0,3,0,0, Full Time,news,%O and %M plus %T... not helped by %F,,,416400,0,407900,102,Forward,35,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,0,5,60,0
1007152,Harriet,Cordner,ME,6,24,0,30,19,24,3,1,1,1,0,0,0,1,0, Full Time,news,%s from %P,,,416400,0,407900,102,Forward,21,12,70.08,76.33,0.38,0.83,0.68,397000,108,,1,0,0,75,0
997728,Deanna,Berry,ME,7,23,0,31,20,28,5,0,1,1,0,0,2,1,1, Full Time,news,%s from %D,,,416400,0,407900,102,Forward,7,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,3,40,0
1007011,Sarah,Lampard,ME,2,22,0,29,18,27,2,4,1,2,0,0,1,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,8,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,1,2,67,0
997733,Katherine,Smith,ME,2,21,0,26,16,24,1,5,0,2,0,0,0,0,0, Full Time,news,%P with %b by hand... also %T,,,416400,0,407900,102,Forward,13,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,0,0,100,0
1006999,Mia-Rae,Clifford,ME,1,20,0,26,14,21,4,2,0,1,0,0,0,0,0, Full Time,news,%P,,,416400,0,407900,102,Forward,44,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,1,0,67,0
1007271,Brooke,Patterson,ME,1,20,0,24,17,24,3,4,1,0,0,0,0,0,0, Full Time,news,%O,,,416400,0,407900,102,Forward,24,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,1,0,86,0
1007009,Sarah,Jolly,ME,1,17,0,22,12,18,1,3,0,2,0,0,0,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,10,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,1,0,75,0
1006992,Jessica,Anderson,ME,1,15,0,21,11,15,2,0,0,2,1,1,1,0,2, Full Time,news,%s from %D and %T,,,416400,0,407900,102,Forward,28,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,1,0,0
1007150,Laura,Duryea,ME,1,10,0,18,11,21,5,0,1,1,0,0,4,0,0, Full Time,news,%O including %B... not helped by %F,,,416400,0,407900,102,Forward,11,12,70.08,76.33,0.38,0.83,0.68,397000,108,,0,0,6,40,0
296125,Ellie,Blackburn,WB,25,91,0,63,71,104,14,12,2,6,0,2,3,0,2, Full Time,hot,%s from %P and %M plus %T... not helped by %F,,,416400,0,407900,102,Forward,2,12,70.08,76.33,0.38,0.83,0.68,397000,108,,12,3,7,58,0
