Western Bulldogs,Bulldogs,Fremantle,Dockers,R1,6.8.44,1.6.12, Full Time
Feb 4,2017,7.40,Whitten Oval,Seven,,100640103,,0,Fine,38,,
#####

998157,Katie,Brennan,WB,27,91,0,117,71,92,10,6,4,6,1,2,1,2,1, Full Time,hot,%s from %P and %M plus %T,,,416400,0,407900,102,Forward,3,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,1,2,56,0
998150,Emma,Kearney,WB,8,72,0,90,56,78,14,9,2,1,0,2,0,0,0, Full Time,hot,%O and %M,,,416400,0,407900,102,Forward,5,12,70.08,76.33,0.38,0.83,0.68,397000,108,,12,6,3,48,0
1007020,Kirsten,McLeod,WB,13,56,0,73,40,53,6,3,1,5,0,1,0,1,2, Full Time,news,%s from %P and %T,,,416400,0,407900,102,Forward,6,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,0,1,67,0
296125,Ellie,Blackburn,WB,10,55,0,71,41,55,10,2,2,2,0,0,0,1,1, Full Time,news,%s from %O and %M plus %T,,,416400,0,407900,102,Forward,2,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,2,1,25,0
1004408,Brooke,Lochland,WB,8,52,0,70,36,54,8,5,0,5,0,1,1,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,1,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,6,1,62,0
997692,Tiana,Ernst,WB,13,47,0,57,39,49,2,4,0,4,19,1,1,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,19,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,0,1,83,0
1004415,Jaimee,Lambert,WB,10,46,0,59,37,51,5,5,2,3,0,0,1,1,0, Full Time,news,%s from %O and %M plus %T,,,416400,0,407900,102,Forward,7,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,1,60,0
1007004,Jess,Gardner,WB,13,45,0,61,31,45,4,5,0,6,0,2,1,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,33,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,2,2,56,0
998148,Aasta,O'Connor,WB,10,45,0,55,37,45,2,3,2,3,9,0,0,1,0, Full Time,news,%s from %D and %M with %T,,,416400,0,407900,102,Forward,4,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,2,80,0
1007156,Rebecca,Neaves,WB,3,42,0,56,30,40,6,2,2,3,0,1,0,0,1, Full Time,news,%s from %P and %M plus %T,,,416400,0,407900,102,Forward,25,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,1,1,50,0
1007008,Bailey,Hunt,WB,2,36,0,46,27,39,3,6,1,3,0,0,0,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,21,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,2,0,89,0
1007154,Angelica,Gogos,WB,2,34,0,44,24,31,6,2,0,2,0,3,0,0,1, Full Time,news,%s from %O and %T... helped out by %4FF,,,416400,0,407900,102,Forward,36,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,3,1,50,0
1007157,Libby,Birch,WB,2,30,0,39,21,31,5,3,0,2,1,0,0,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,18,12,70.08,76.33,0.38,0.83,0.68,397000,108,,6,1,1,50,0
997686,Kirsty,Lamb,WB,2,30,0,40,20,27,6,1,0,2,0,2,0,0,0, Full Time,news,%P including %K... also %T,,,416400,0,407900,102,Forward,27,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,2,3,29,0
1001689,Hannah,Scott,WB,1,29,0,38,21,30,6,2,1,1,0,0,0,0,0, Full Time,news,%K among %P,,,416400,0,407900,102,Forward,22,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,1,1,62,0
998153,Lauren,Spark,WB,1,28,0,36,21,29,5,2,1,1,2,0,0,0,0, Full Time,news,%P including %K,,,416400,0,407900,102,Forward,11,12,70.08,76.33,0.38,0.83,0.68,397000,108,,3,0,0,43,0
1005374,Ellyse,Gamble,WB,2,27,0,35,22,28,3,2,3,1,1,0,0,0,0, Full Time,news,%D and %M,,,416400,0,407900,102,Forward,14,12,70.08,76.33,0.38,0.83,0.68,397000,108,,1,0,1,60,0
1004417,Hayley,Wildes,WB,2,25,0,33,17,24,4,2,0,2,0,1,0,0,0, Full Time,news,%P and %T,,,416400,0,407900,102,Forward,17,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,1,1,83,0
997660,Nicole,Callinan,WB,2,25,0,31,21,33,4,6,0,1,0,0,1,0,0, Full Time,news,%D,,,416400,0,407900,102,Forward,10,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,1,1,60,0
1007032,Kate,Tyndall,WB,2,19,0,25,15,24,0,5,0,3,0,0,1,0,0, Full Time,news,%O with %b by hand... also %T,,,416400,0,407900,102,Forward,8,12,70.08,76.33,0.38,0.83,0.68,397000,108,,5,1,1,60,0
1006994,Laura,Bailey,WB,0,10,0,12,10,15,0,4,0,1,0,1,1,0,0, Full Time,news,%O,,,416400,0,407900,102,Forward,13,12,70.08,76.33,0.38,0.83,0.68,397000,108,,2,0,2,75,0
997687,Lisa,Williams,WB,1,10,0,15,7,12,1,1,0,2,0,0,1,0,0, Full Time,news,%O and %T,,,416400,0,407900,102,Forward,9,12,70.08,76.33,0.38,0.83,0.68,397000,108,,0,0,1,100,0
998036,Kara,Donnellan,FR,20,70,0,56,54,78,10,6,4,6,0,1,3,0,0, Full Time,hot,%P and %M plus %T... not helped by %F,,,416400,0,407900,102,Forward,15,12,70.08,76.33,0.38,0.83,0.68,397000,108,,7,2,6,62,0
1007141,Gemma,Houghton,FR,10,58,0,57,48,64,4,7,1,5,13,2,2,0,0, Full Time,news,%D and %T,,,416400,0,407900,102,Forward,27,12,70.08,76.33,0.38,0.83,0.68,397000,108,,4,2,2,73,0
