Pt Adelaide,Power,St Kilda,Saints,W2,0.0.0,0.0.0,
Mar 8,2014,1.00,Alberton,None,,10410207,,0,,,,


210020,Kane,Cornes,PA,,,,,,,,,,,,,,,,,,,,,582700,,568200,,Midfielder,18,21,106.7,105.33,0.00,0.00,578100,
250365,Travis,Boak,PA,,,,,,,,,,,,,,,,,,,,,547600,,575100,,Midfielder,1,21,100.2,106.62,0.00,0.00,543300,
261911,Brad,Ebert,PA,,,,,,,,,,,,,,,,,,,,,541600,,524200,,Midfielder,7,22,99.1,97.18,0.00,0.00,537300,
291962,Chad,Wingard,PA,,,,,,,,,,,,,,,,,,,,,477700,,531800,,Forward Midfielder,20,22,87.5,98.59,0.00,0.00,474000,
260750,Justin,Westhoff,PA,,,,,,,,,,,,,,,,,,,,,477600,,531700,,Forward,39,21,87.4,98.57,0.00,0.00,473900,
261892,Hamish,Hartlett,PA,,,,,,,,,,,,,,,,,,,,,450100,,489500,,Midfielder,8,20,82.4,90.75,0.00,0.00,446600,
240290,Angus,Monfries,PA,,,,,,,,,,,,,,,,,,,,,445000,,486700,,Forward,6,22,81.5,90.23,0.00,0.00,441500,
261230,Matthew,Lobbe,PA,,,,,,,,,,,,,,,,,,,,,442800,,464400,,Ruck,23,19,81.1,86.11,0.00,0.00,439300,
230195,Jay,Schulz,PA,,,,,,,,,,,,,,,,,,,,,418600,,460700,,Forward,28,22,76.6,85.41,0.00,0.00,415400,
294318,Oliver,Wines,PA,,,,,,,,,,,,,,,,,,,,,405500,,399100,,Midfielder,16,22,74.2,74,0.00,0.00,402300,
261396,Robbie,Gray,PA,,,,,,,,,,,,,,,,,,,,,394800,,442600,,Forward Midfielder,9,18,72.3,82.06,0.00,0.00,391700,
271078,Matthew,Broadbent,PA,,,,,,,,,,,,,,,,,,,,,391100,,428800,,Back,5,22,71.6,79.5,0.00,0.00,388000,
290540,Cameron,O'Shea,PA,,,,,,,,,,,,,,,,,,,,,387400,,401400,,Back,13,22,70.9,74.41,0.00,0.00,384300,
280750,Andrew,Moore,PA,,,,,,,,,,,,,,,,,,,,,372900,,360000,,Midfielder,26,15,68.3,66.73,0.00,0.00,370000,
230124,Tom,Logan,PA,,,,,,,,,,,,,,,,,,,,,347600,,345200,,Back,44,8,63.6,64,0.00,0.00,324200,
240389,Matt,White,PA,,,,,,,,,,,,,,,,,,,,,319600,,302700,,Midfielder,19,16,58.5,56.13,0.00,0.00,317100,
295054,Sam,Colquhoun,PA,,,,,,,,,,,,,,,,,,,,,318900,,293300,,Back Midfielder,30,8,58.4,54.38,0.00,0.00,297400,
290156,Jasper,Pittard,PA,,,,,,,,,,,,,,,,,,,,,313600,,329700,,Back,29,15,57.4,0,0.00,0.00,311100,
210043,Domenic,Cassisi,PA,,,,,,,,,,,,,,,,,,,,,298300,,335500,,Midfielder,25,10,54.6,62.2,0.00,0.00,295900,
280379,Lewis,Stevenson,PA,,,,,,,,,,,,,,,,,,,,,293800,,318200,,Back,15,9,53.8,59,0.00,0.00,282700,
291964,Jack,Hombsch,PA,,,,,,,,,,,,,,,,,,,,,328600,,371400,,Back,36,6,66.8,76.5,0.00,0.00,318800,
290171,Campbell,Heath,PA,,,,,,,,,,,,,,,,,,,,,289100,,304800,,Back,3,12,52.9,56.5,0.00,0.00,286800,
290277,Jarrad,Redden,PA,,,,,,,,,,,,,,,,,,,,,307300,,325200,,Ruck,34,6,62.5,67,0.00,0.00,298100,
270779,Paul,Stewart,PA,,,,,,,,,,,,,,,,,,,,,267700,,245900,,Forward,14,12,49,45.58,0.00,0.00,265600,
270606,Kane,Mitchell,PA,,,,,,,,,,,,,,,,,,,,,266000,,240200,,Midfielder,37,13,48.7,44.54,0.00,0.00,263900,
250688,Alipate,Carlile,PA,,,,,,,,,,,,,,,,,,,,,256700,,314700,,Back,27,20,47,58.35,0.00,0.00,254700,
294604,Jake,Neade,PA,,,,,,,,,,,,,,,,,,,,,254400,,271700,,Forward,32,16,46.6,50.38,0.00,0.00,252400,
280013,Jackson,Trengove,PA,,,,,,,,,,,,,,,,,,,,,252000,,293400,,Back,12,15,46.1,54.4,0.00,0.00,250000,
292145,Thomas,Jonas,PA,,,,,,,,,,,,,,,,,,,,,247000,,281300,,Back,42,19,45.2,52.16,0.00,0.00,245000,
280877,John,Butcher,PA,,,,,,,,,,,,,,,,,,,,,224000,,236000,,Forward,11,8,41,43.75,0.00,0.00,208900,
290546,Aaron,Young,PA,,,,,,,,,,,,,,,,,,,,,223100,,247900,,Midfielder,40,3,58.3,65.67,0.00,0.00,249800,
250308,Brent,Renouf,PA,,,,,,,,,,,,,,,,,,,,,213000,,279400,,Ruck,4,5,39,51.8,0.00,0.00,179700,
296254,Jarman,Impey,PA,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward,24,0,0,0,0.00,0.00,208700,
281375,Cameron,Hitchcock,PA,,,,,,,,,,,,,,,,,,,,,193000,,167200,,Forward,2,3,35.3,31,0.00,0.00,151300,
290738,Jared,Polec,PA,,,,,,,,,,,,,,,,,,,,,169300,,172600,,Midfielder,21,1,31,32,0.00,0.00,135500,
294035,Mitch,Harvey,PA,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward,31,0,0,0,0.00,0.00,143600,
297354,Karl,Amon,PA,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Midfielder,43,0,0,0,0.00,0.00,135500,
991930,Darcy,Byrne-Jones,PA,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Back,33,0,0,0,0.00,0.00,135500,
291947,Brendon,Ah Chee,PA,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,41,0,0,0,0.00,0.00,115200,
294504,Tom,Clurey,PA,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,17,0,0,0,0.00,0.00,163500,
291607,Ben,Newton,PA,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,38,0,0,0,0.00,0.00,115200,
294644,Mason,Shaw,PA,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,22,0,0,0,0.00,0.00,161200,
993424,Daniel,Flynn,PA,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Back,45,0,0,0,0.00,0.00,115200,
290722,Sam,Gray,PA,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,46,0,0,0,0.00,0.00,115200,
298658,Sam,Russell,PA,,,,,,,,,,,,,,,,,,,,,106500,,110400,,Back,47,0,0,0,0.00,0.00,115200,
220075,Leigh,Montagna,SK,,,,,,,,,,,,,,,,,,,,,610800,,619000,,Midfielder,11,21,111.8,114.76,0.00,0.00,606000,
210001,Nick,Riewoldt,SK,,,,,,,,,,,,,,,,,,,,,563400,,567100,,Forward,12,21,103.1,105.14,0.00,0.00,559000,
