W. Sydney,Giants,Adelaide,Crows,W2,11.8.74,12.10.82, Full Time
Mar 7,2014,2.00,Blacktown,None,,10410204,,0,,,,


261231,Rhys,Palmer,WS,,92,,,,,,,,,,,,,,,,,,,397800,,357500,,Forward Midfielder,7,11,72.8,66.27,0,0,394700,
280109,Callan,Ward,WS,,76,,,,,,,,,,,,,,,,,,,514300,,525000,,Midfielder,8,21,94.1,97.33,0,0,510200,
296347,Josh,Kelly,WS,,74,,,,,,,,,,,,,,,,,,,207800,,212300,,Midfielder,22,0,0,0,0,0,260200,
291969,Stephen,Coniglio,WS,,70,,,,,,,,,,,,,,,,,,,416700,,399400,,Midfielder,3,18,76.3,74.06,0,0,413400,
280969,Tom,Scully,WS,,67,,,,,,,,,,,,,,,,,,,409400,,396600,,Midfielder,9,21,75,73.52,0,0,406200,
295265,Nick,Haynes,WS,,63,,,,,,,,,,,,,,,,,,,315800,,347700,,Back,19,11,57.8,64.45,0,0,313400,
293738,Sam,Frost,WS,,63,,,,,,,,,,,,,,,,,,,172100,,196300,,Forward,48,2,35,45.5,0,0,144200,
294305,Lachlan,Whitfield,WS,,61,,,,,,,,,,,,,,,,,,,388400,,393800,,Midfielder,6,19,71.1,73,0,0,385400,
291821,Jonathon,Patton,WS,,60,,,,,,,,,,,,,,,,,,,208300,,241600,,Forward,12,3,47.7,56,0,0,204100,
291783,Dylan,Shiel,WS,,57,,,,,,,,,,,,,,,,,,,393600,,407400,,Midfielder,5,21,72,75.52,0,0,390500,
290306,Curtly,Hampton,WS,,56,,,,,,,,,,,,,,,,,,,351400,,350300,,Back,2,18,64.3,64.94,0,0,348700,
291802,Tomas,Bugg,WS,,50,,,,,,,,,,,,,,,,,,,297300,,309000,,Back,14,14,54.4,57.29,0,0,295000,
291819,Adam,Tomlinson,WS,,49,,,,,,,,,,,,,,,,,,,402300,,358200,,Forward,20,17,73.6,66.41,0,0,399200,
291771,Devon,Smith,WS,,47,,,,,,,,,,,,,,,,,,,403600,,377600,,Forward Midfielder,10,18,73.9,70,0,0,400500,
295344,Toby,Greene,WS,,46,,,,,,,,,,,,,,,,,,,418300,,394600,,Midfielder,4,19,76.6,73.16,0,0,415100,
296367,Tom,Boyd,WS,,40,,,,,,,,,,,,,,,,,,,212800,,217300,,Forward,13,0,0,0,0,0,262900,
280804,Phil,Davis,WS,,33,,,,,,,,,,,,,,,,,,,294600,,338600,,Back,1,13,53.9,62.77,0,0,292300,
291544,Jed,Lamb,WS,,33,,,,,,,,,,,,,,,,,,,245400,,244500,,Forward,11,12,44.9,45.33,0,0,243400,
240212,Dylan,Addison,WS,,27,,,,,,,,,,,,,,,,,,,278100,,284100,,Forward,46,12,50.9,52.67,0,0,276000,
261841,Jonathan,Giles,WS,,25,,,,,,,,,,,,,,,,,,,365500,,404300,,Ruck,26,22,66.9,74.95,0,0,362600,
291720,Will,Hoskin-Elliott,WS,,24,,,,,,,,,,,,,,,,,,,278600,,262500,,Midfielder,33,9,51,48.67,0,0,268100,
240700,Heath,Shaw,WS,,23,,,,,,,,,,,,,,,,,,,444800,,522600,,Back,23,19,81.4,96.89,0,0,441300,
291509,Adam,Kennedy,WS,,22,,,,,,,,,,,,,,,,,,,284300,,307500,,Back,40,19,52.1,57,0,0,282100,
293845,Jeremy,Cameron,WS,,18,,,,,,,,,,,,,,,,,,,363100,,392000,,Forward,18,21,66.5,72.67,0,0,360300,
294508,Aidan,Corr,WS,,7,,,,,,,,,,,,,,,,,,,167700,,219000,,Back,35,10,30.7,40.6,0,0,166400,
261351,Matthew,Jaensch,AD,,102,,,,,,,,,,,,,,,,,,,312900,,298100,,Back,10,11,57.3,55.27,0,0,310400,
280038,Shaun,McKernan,AD,,97,,,,,,,,,,,,,,,,,,,345400,,339800,,Forward Ruck,35,9,63.2,63,0,0,332400,
200131,James,Podsiadly,AD,,96,,,,,,,,,,,,,,,,,,,412700,,411600,,Forward,1,20,75.6,76.3,0,0,409500,
210016,Scott,Thompson,AD,,90,,,,,,,,,,,,,,,,,,,508800,,526400,,Midfielder,5,22,93.1,97.59,0,0,504800,
270917,Patrick,Dangerfield,AD,,88,,,,,,,,,,,,,,,,,,,538900,,609000,,Forward Midfielder,32,20,98.7,112.9,0,0,534700,
280281,Brodie,Martin,AD,,78,,,,,,,,,,,,,,,,,,,179400,,175300,,Back,36,2,36.5,32.5,0,0,150300,
230174,Jason,Porplyzia,AD,,72,,,,,,,,,,,,,,,,,,,315800,,318200,,Forward,40,16,57.8,59,0,0,313300,
270811,Sam,Jacobs,AD,,61,,,,,,,,,,,,,,,,,,,409900,,460200,,Ruck,24,22,75,85.32,0,0,406700,
250362,David,Mackay,AD,,61,,,,,,,,,,,,,,,,,,,367700,,359400,,Midfielder,14,19,67.3,66.63,0,0,364800,
293716,Jarryd,Lyons,AD,,58,,,,,,,,,,,,,,,,,,,352000,,344600,,Forward Midfielder,31,9,64.4,63.89,0,0,338800,
291748,Brodie,Smith,AD,,57,,,,,,,,,,,,,,,,,,,374500,,407500,,Back,33,18,68.6,75.56,0,0,371600,
290731,Mitchell,Grigg,AD,,52,,,,,,,,,,,,,,,,,,,308500,,353800,,Midfielder,38,5,70.6,82,0,0,325200,
293193,Luke,Brown,AD,,48,,,,,,,,,,,,,,,,,,,304100,,326500,,Back,16,21,55.7,60.52,0,0,301700,
261384,Matthew,Wright,AD,,44,,,,,,,,,,,,,,,,,,,371800,,384900,,Forward Midfielder,11,17,68.1,71.35,0,0,368900,
294828,Josh,Jenkins,AD,,43,,,,,,,,,,,,,,,,,,,353100,,371500,,Forward,4,17,64.6,68.88,0,0,350400,
240060,Eddie,Betts,AD,,39,,,,,,,,,,,,,,,,,,,325700,,362700,,Forward,18,16,59.6,67.25,0,0,323200,
280934,Daniel,Talia,AD,,39,,,,,,,,,,,,,,,,,,,251800,,303800,,Back,12,22,46.1,56.32,0,0,249800,
220093,Ben,Rutten,AD,,36,,,,,,,,,,,,,,,,,,,284100,,317500,,Back,25,21,52,58.86,0,0,281800,
270296,Andy,Otten,AD,,33,,,,,,,,,,,,,,,,,,,346600,,405300,,Back Forward,22,22,63.5,75.14,0,0,343900,
270963,Rory,Sloane,AD,,30,,,,,,,,,,,,,,,,,,,516600,,577100,,Midfielder,9,21,94.6,107,0,0,512600,
270938,Tom T.,Lynch,AD,,20,,,,,,,,,,,,,,,,,,,475900,,427400,,Forward,27,17,87.1,79.24,0,0,472200,
240370,Richard,Douglas,AD,,19,,,,,,,,,,,,,,,,,,,525700,,549900,,Midfielder,26,22,96.2,101.95,0,0,521500,
290211,Sam,Shaw,AD,,-1,,,,,,,,,,,,,,,,,,,209800,,254600,,Back,34,2,48,59,0,0,197700,
