271129,Todd,Goldstein,NM,,,,,,,,,,,,,,,,,,,,,490900,,612400,,Ruck,22,22,89.9,113.55,0.00,0.00,487100,
220023,Nick,Dal Santo,NM,,,,,,,,,,,,,,,,,,,,,483000,,525700,,Midfielder,15,22,88.4,97.45,0.00,0.00,479200,
210023,Drew,Petrie,NM,,,,,,,,,,,,,,,,,,,,,468300,,554300,,Forward,20,22,85.7,102.77,0.00,0.00,464600,
280863,Ryan,Bastinac,NM,,,,,,,,,,,,,,,,,,,,,466800,,501900,,Midfielder,3,22,85.5,93.05,0.00,0.00,463200,
230232,Daniel,Wells,NM,,,,,,,,,,,,,,,,,,,,,454100,,518500,,Midfielder,8,22,83.1,96.14,0.00,0.00,450600,
280921,Ben,Cunnington,NM,,,,,,,,,,,,,,,,,,,,,449900,,516700,,Midfielder,10,20,82.4,95.8,0.00,0.00,446300,
250557,Sam,Gibson,NM,,,,,,,,,,,,,,,,,,,,,446000,,412600,,Midfielder,43,22,81.6,76.5,0.00,0.00,442500,
281395,Scott D.,Thompson,NM,,,,,,,,,,,,,,,,,,,,,424400,,529400,,Back,16,19,77.7,98.16,0.00,0.00,421000,
291445,Aaron,Mullett,NM,,,,,,,,,,,,,,,,,,,,,405700,,419700,,Back,41,22,74.3,77.82,0.00,0.00,402600,
250373,Lachlan,Hansen,NM,,,,,,,,,,,,,,,,,,,,,395000,,393500,,Back,6,20,72.3,72.95,0.00,0.00,391900,
250285,Leigh,Adams,NM,,,,,,,,,,,,,,,,,,,,,392200,,428500,,Forward Midfielder,13,20,71.8,79.45,0.00,0.00,389100,
291672,Aaron,Black,NM,,,,,,,,,,,,,,,,,,,,,387500,,412900,,Forward,35,18,70.9,76.56,0.00,0.00,384500,
290194,Jamie,MacMillan,NM,,,,,,,,,,,,,,,,,,,,,376400,,392500,,Midfielder,34,22,68.9,72.77,0.00,0.00,373500,
290787,Shaun,Atley,NM,,,,,,,,,,,,,,,,,,,,,368700,,394200,,Back,18,22,67.5,73.09,0.00,0.00,365800,
270861,Levi,Greenwood,NM,,,,,,,,,,,,,,,,,,,,,410500,,447400,,Midfielder,24,6,83.5,92.17,0.00,0.00,398300,
240131,Nathan,Grima,NM,,,,,,,,,,,,,,,,,,,,,358300,,403600,,Back,17,17,65.6,74.82,0.00,0.00,355500,
261909,Lindsay,Thomas,NM,,,,,,,,,,,,,,,,,,,,,346600,,386200,,Forward,12,20,63.5,71.6,0.00,0.00,343900,
293796,Cameron,Delaney,NM,,,,,,,,,,,,,,,,,,,,,245800,,242700,,Back,31,1,90,90,0.00,0.00,356100,
250135,Scott,McMahon,NM,,,,,,,,,,,,,,,,,,,,,325800,,376100,,Back,42,11,59.6,69.73,0.00,0.00,323200,
230272,Michael,Firrito,NM,,,,,,,,,,,,,,,,,,,,,319400,,343300,,Back,11,17,58.5,63.65,0.00,0.00,316900,
270325,Robbie,Tarrant,NM,,,,,,,,,,,,,,,,,,,,,277800,,290400,,Forward,25,13,50.8,53.85,0.00,0.00,275600,
280864,Sam,Wright,NM,,,,,,,,,,,,,,,,,,,,,264600,,297000,,Back Forward,19,16,48.4,55.06,0.00,0.00,262500,
260545,Liam,Anthony,NM,,,,,,,,,,,,,,,,,,,,,262200,,239500,,Midfielder,4,5,48,44.4,0.00,0.00,221100,
290199,Majak,Daw,NM,,,,,,,,,,,,,,,,,,,,,259500,,279600,,Forward Ruck,38,6,47.5,51.83,0.00,0.00,226600,
291963,Brad,McKenzie,NM,,,,,,,,,,,,,,,,,,,,,249600,,222200,,Midfielder,2,10,45.7,41.2,0.00,0.00,247700,
290538,Taylor,Hine,NM,,,,,,,,,,,,,,,,,,,,,233300,,209200,,Back,26,14,42.7,38.79,0.00,0.00,231500,
290802,Ben,Jacobs,NM,,,,,,,,,,,,,,,,,,,,,213000,,260400,,Midfielder,5,7,39,48.29,0.00,0.00,192400,
290547,Kieran,Harper,NM,,,,,,,,,,,,,,,,,,,,,205800,,210400,,Forward,23,3,37.7,39,0.00,0.00,161300,
250623,Robin,Nahas,NM,,,,,,,,,,,,,,,,,,,,,203900,,212200,,Forward,28,6,37.3,39.33,0.00,0.00,178100,
296035,Trent,Dumont,NM,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Midfielder,14,0,0,0,0.00,0.00,184300,
296078,Taylor,Garner,NM,,,,,,,,,,,,,,,,,,,,,157300,,159100,,Forward,27,2,32,29.5,0.00,0.00,135500,
291867,Ben,Brown,NM,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward Ruck,50,0,0,0,0.00,0.00,138700,
296355,Luke,McDonald,NM,,,,,,,,,,,,,,,,,,,,,177800,,182300,,Back Midfielder,21,0,0,0,0.00,0.00,243900,
293757,Tom,Curran,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back Forward,30,0,0,0,0.00,0.00,115200,
261236,Daniel,Currie,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Ruck,1,0,0,0,0.00,0.00,115200,
297903,Tim,McGenniss,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,37,0,0,0,0.00,0.00,115200,
272008,Joel,Tippett,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,36,0,0,0,0.00,0.00,115200,
293701,Max,Warren,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,44,0,0,0,0.00,0.00,115200,
295044,Mitchell,Wilkins,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,33,0,0,0,0.00,0.00,122100,
295340,Mason,Wood,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,32,0,0,0,0.00,0.00,135900,
992499,Kayne,Turner,NM,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,40,0,0,0,0.00,0.00,115200,
298706,Eric,Wallace,NM,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Ruck,39,0,0,0,0.00,0.00,115200,
