Carlton,Blues,W. Bulldogs,Bulldogs,W2,0.0.0,0.0.0,
Mar 7,2014,4.00,Princes Park,None,,10410205,,0,,,,


250417,Bryce,Gibbs,CA,,,,,,,,,,,,,,,,,,,,,485300,,514700,,Midfielder,4,19,88.8,95.42,0.00,0.00,481500,
240014,Andrew,Walker,CA,,,,,,,,,,,,,,,,,,,,,473700,,572500,,Back,1,21,86.7,106.14,0.00,0.00,470000,
261299,Matthew,Kreuzer,CA,,,,,,,,,,,,,,,,,,,,,472900,,527900,,Ruck,8,16,86.6,97.88,0.00,0.00,469200,
240028,Brock,McLean,CA,,,,,,,,,,,,,,,,,,,,,472700,,463100,,Midfielder,14,21,86.5,85.86,0.00,0.00,469000,
250105,Marc,Murphy,CA,,,,,,,,,,,,,,,,,,,,,467200,,498300,,Midfielder,3,21,85.5,92.38,0.00,0.00,463500,
230202,Kade,Simpson,CA,,,,,,,,,,,,,,,,,,,,,465600,,513200,,Back,6,22,85.2,95.14,0.00,0.00,461900,
220056,Chris,Judd,CA,,,,,,,,,,,,,,,,,,,,,447300,,534600,,Midfielder,5,18,81.9,99.11,0.00,0.00,443800,
990059,Heath,Scotland,CA,,,,,,,,,,,,,,,,,,,,,447000,,445000,,Back,29,18,81.8,82.5,0.00,0.00,443500,
290311,Mitch,Robinson,CA,,,,,,,,,,,,,,,,,,,,,414900,,434600,,Forward Midfielder,12,19,75.9,80.58,0.00,0.00,411600,
270146,Ed,Curnow,CA,,,,,,,,,,,,,,,,,,,,,398500,,411400,,Midfielder,35,19,72.9,76.26,0.00,0.00,395400,
270653,Jeff,Garlett,CA,,,,,,,,,,,,,,,,,,,,,389200,,421800,,Forward,38,20,71.3,78.2,0.00,0.00,386200,
250672,Robert,Warnock,CA,,,,,,,,,,,,,,,,,,,,,384600,,474700,,Ruck,11,10,70.4,88,0.00,0.00,381600,
281079,Kane,Lucas,CA,,,,,,,,,,,,,,,,,,,,,380500,,376900,,Midfielder,9,17,69.6,69.88,0.00,0.00,377500,
220110,Jarrad,Waite,CA,,,,,,,,,,,,,,,,,,,,,375600,,406300,,Forward,30,12,68.8,75.33,0.00,0.00,372600,
270326,Lachie,Henderson,CA,,,,,,,,,,,,,,,,,,,,,375400,,449400,,Back Forward,23,22,68.7,83.32,0.00,0.00,372500,
280971,Jaryd,Cachia,CA,,,,,,,,,,,,,,,,,,,,,358600,,331300,,Midfielder,37,14,65.6,61.43,0.00,0.00,355800,
220015,Andrew,Carrazzo,CA,,,,,,,,,,,,,,,,,,,,,342500,,356500,,Midfielder,44,10,62.7,66.1,0.00,0.00,339800,
271110,Chris,Yarran,CA,,,,,,,,,,,,,,,,,,,,,331800,,357100,,Forward,13,19,60.7,66.21,0.00,0.00,329200,
240359,Dale,Thomas,CA,,,,,,,,,,,,,,,,,,,,,328600,,341800,,Midfielder,39,5,75.2,79.2,0.00,0.00,346400,
261257,Andrejs,Everitt,CA,,,,,,,,,,,,,,,,,,,,,328100,,342000,,Back,33,17,60.1,63.41,0.00,0.00,325500,
260533,Dennis,Armfield,CA,,,,,,,,,,,,,,,,,,,,,308100,,328300,,Forward Midfielder,27,22,56.4,60.86,0.00,0.00,305700,
260278,Sam,Rowe,CA,,,,,,,,,,,,,,,,,,,,,307500,,324200,,Forward Ruck,17,10,56.3,60.1,0.00,0.00,305100,
